3335.0,0.9957879185676575,0.00421206234022975,0.0
2910.0,0.9937745332717896,0.006225497927516699,0.0
1887.0,0.9971405267715454,0.0028595319017767906,0.0
685.0,0.9984637498855591,0.00153627572581172,0.0
715.0,0.9941791296005249,0.005820909049361944,0.0
1505.0,0.9506535530090332,0.049346428364515305,0.0
1869.0,0.9928684830665588,0.007131482940167189,0.0
3493.0,0.989349365234375,0.010650708340108395,0.0
1535.0,0.9965360164642334,0.003463959787040949,0.0
720.0,0.9635488390922546,0.03645118698477745,0.0
3505.0,0.9272677302360535,0.07273232936859131,0.0
3491.0,0.9848937392234802,0.015106289647519588,0.0
1817.0,0.9998443126678467,0.0001556655770400539,0.0
2977.0,0.9969809651374817,0.003019071649760008,0.0
3144.0,0.955795407295227,0.04420465603470802,0.0
256.0,0.719293475151062,0.2807064354419708,0.0
3613.0,0.972586452960968,0.027413470670580864,0.0
1110.0,0.9924252033233643,0.007574832532554865,0.0
1112.0,0.6211447715759277,0.37885522842407227,0.0
3504.0,0.9997790455818176,0.00022098551562521607,0.0
738.0,0.5833404064178467,0.4166596233844757,0.0
1854.0,0.9388331770896912,0.06116673722863197,0.0
1537.0,0.883488655090332,0.11651133745908737,0.0
703.0,0.9971107244491577,0.0028891933616250753,0.0
3169.0,0.9959962368011475,0.0040037790313363075,0.0
2115.0,0.9953574538230896,0.004642546642571688,0.0
2116.0,0.9457395672798157,0.054260384291410446,0.0
235.0,0.9601549506187439,0.0398450531065464,0.0
1834.0,0.8763203620910645,0.12367969006299973,0.0
1079.0,0.957599937915802,0.04240003600716591,0.0
1057.0,0.9877200722694397,0.012279871851205826,0.0
1159.0,0.8561872243881226,0.14381276071071625,0.0
3688.0,0.9998340606689453,0.00016592626343481243,0.0
2669.0,0.9762763977050781,0.023723583668470383,0.0
1076.0,0.9965750575065613,0.0034249410964548588,0.0
2697.0,0.9983137845993042,0.001686240080744028,0.0
2109.0,0.9869372248649597,0.013062841258943081,0.0
1078.0,0.9873139262199402,0.012686032801866531,0.0
2098.0,0.9672466516494751,0.03275333717465401,0.0
559.0,0.9773255586624146,0.022674430161714554,0.0
698.0,0.9950128197669983,0.004987157881259918,0.0
1823.0,0.9454675912857056,0.05453246831893921,0.0
3188.0,0.9800111055374146,0.019988859072327614,0.0
270.0,0.9977049231529236,0.0022951150313019753,0.0
699.0,0.9909422993659973,0.009057668969035149,0.0
1494.0,0.9956955909729004,0.004304363392293453,0.0
694.0,0.9739174246788025,0.02608255110681057,0.0
3370.0,0.9305300116539001,0.06946995109319687,0.0
1526.0,0.9906649589538574,0.009335014037787914,0.0
2953.0,0.723000705242157,0.27699923515319824,0.0
3621.0,0.9540579319000244,0.045941997319459915,0.0
1539.0,0.9975447058677673,0.0024552657268941402,0.0
2144.0,0.9560644626617432,0.04393555223941803,0.0
3677.0,0.9347835183143616,0.06521644443273544,0.0
3625.0,0.9985357522964478,0.0014641921734437346,0.0
1065.0,0.982624888420105,0.01737506128847599,0.0
2444.0,0.9972477555274963,0.002752161817625165,0.0
