3691.0,0.7662407159805298,0.23375925421714783,0.0
3683.0,0.9922807812690735,0.00771917263045907,0.0
628.0,0.9944844841957092,0.005515505559742451,0.0
568.0,0.9996432065963745,0.0003567712556105107,0.0
2930.0,0.9908387064933777,0.009161269292235374,0.0
1053.0,0.16179218888282776,0.8382078409194946,0.0
3152.0,0.9780064821243286,0.02199351228773594,0.0
762.0,0.9653554558753967,0.034644536674022675,0.0
2124.0,0.9543837904930115,0.04561615735292435,0.0
689.0,0.9980596899986267,0.001940260292030871,0.0
2131.0,0.9652876257896423,0.03471239283680916,0.0
3339.0,0.9952905178070068,0.004709483124315739,0.0
256.0,0.7192934155464172,0.280706524848938,0.0
1890.0,0.9774414896965027,0.022558579221367836,0.0
1132.0,0.9584442377090454,0.04155578464269638,0.0
2669.0,0.9762763977050781,0.023723622784018517,0.0
1162.0,0.9488174319267273,0.05118253082036972,0.0
3176.0,0.9954962730407715,0.004503742791712284,0.0
2136.0,0.9668503999710083,0.033149611204862595,0.0
1824.0,0.9461889266967773,0.05381115525960922,0.0
3500.0,0.9604568481445312,0.03954317048192024,0.0
1547.0,0.9401718378067017,0.059828128665685654,0.0
764.0,0.836710512638092,0.16328948736190796,0.0
3618.0,0.982006847858429,0.01799316704273224,0.0
3493.0,0.989349365234375,0.010650712996721268,0.0
1165.0,0.9832069873809814,0.01679299958050251,0.0
638.0,0.9876344799995422,0.012365496717393398,0.0
2130.0,0.973760187625885,0.026239778846502304,0.0
2697.0,0.9983137845993042,0.0016862408956512809,0.0
2160.0,0.9922271966934204,0.007772843353450298,0.0
688.0,0.8229842782020569,0.17701572179794312,0.0
630.0,0.9979071617126465,0.0020928282756358385,0.0
575.0,0.9690660834312439,0.030933890491724014,0.0
1493.0,0.9681702852249146,0.031829725950956345,0.0
1142.0,0.9572145342826843,0.04278544709086418,0.0
2121.0,0.8485201597213745,0.1514797806739807,0.0
608.0,0.9914656281471252,0.00853435043245554,0.0
1129.0,0.9733893275260925,0.02661067247390747,0.0
3607.0,0.995866060256958,0.004133903421461582,0.0
720.0,0.9635488390922546,0.03645118698477745,0.0
3624.0,0.9261959791183472,0.07380398362874985,0.0
3601.0,0.9516509175300598,0.048349011689424515,0.0
610.0,0.809853732585907,0.1901462972164154,0.0
